0,1923,10041,m,790,上海/嗨/咕/子网/网络/网络科技/科技/有限/有限公司/公司
0,4761,5382,f,16,上海/嵩/涛/办公/公家/家具/具有/有限/有限公司/公司///企划/经理
0,1052,10392,m,8403,上海/广播/广播电视/电视/电视台/台东/东方/东方卫/卫视/一级/编辑
0,280,1428,m,2181,上海/捷/信/医药/药科/科技/有限/有限公司/公司///法人
0,591,339,f,81,上海/斐/声/电脑/贸易/有限/有限公司/公司/技术/总监
0,119,8,m,12,上海/新/艇/体育/文化/化发展/发展/有限/有限公司/公司
0,138,32,m,127,上海/新/邑/网络/网络科技/科技/有限/有限公司/公司
0,58,2151,m,109,上海/有/你/信息/科技/有限/有限公司/公司
0,2627,2385,f,70,上海/橙/西/家居/有限/有限公司/公司///财务/财务经理/经理
0,624,651,m,186,上海/汉/家/网络/网络科技/科技/有限/有限公司/公司/经理
0,346,182,m,8,上海/汉/尔/国际/酒店/销售/总监
0,1952,939,f,171,上海/海大/长/金/餐饮/管理/有限/有限公司/公司/第一/第一分/一分/分公司/公司
0,208,6000,f,183,上海/海文/文广/传媒/有限/有限公司/公司/音乐/音乐人
0,1455,2981,f,5814,上海/海星/闪/翼/文化/传播/有限/有限公司/公司/////总经理/经理/龙丹
0,3610,5507,f,1179,上海/海月/恒/建筑/装饰/工程/有限/有限公司/公司/销售/销售主管/主管
0,1361,4175,f,5,上海/海海/川/文化/传播/有限/有限公司/公司///销售/总监
0,1330,169,m,515,上海/海海/施/电气/自动/自动化/有限/有限公司/公司
0,21,573,f,37,上海/海盛/乐/瀚/化妆/化妆品/有限/有限公司/公司/人事/专员
0,7802,1440,m,194,上海/海盛/魁/实业/有限/有限公司/公司
0,256,10872,f,2050,上海/海红/榴/网络/网络科技/科技/有限/有限公司/公司
0,1169,241,f,745,上海/海达/海达尔/达尔/威/贸易/有限/有限公司/公司/销售/顾问
0,796,461166,f,1507,上海/海马/和/羊/营销/营销策划/策划/有限/有限公司/公司/策划/策划人///头条/条文/文章/作者
0,57,94,m,25,上海/潼/澜/商贸/有限/有限公司/公司
0,528,876,m,592,上海/玄/霆/娱乐/信息/科技/有限/有限公司/公司///签约/作家
0,1793,272,m,453,上海/琥/兆/实业/有限/有限公司/公司/司官/官方/微博
0,793,3082,m,7474,上海/知/来/知/往/信息/科技/有限/有限公司/公司///新/媒体/运营/顾问
0,65,2,m,0,上海/礼/维/贸易/有限/有限公司/公司
0,1195,3055,f,19714,上海/简/博/市场/研究/股份/股份有限/有限/有限公司/公司/资深/主持/主持人
0,56,157239,f,31,上海/维/艾/文化////签约/演员///模特
0,350,42128,m,999,上海/聚财/盆/信息/信息技术/技术/有限/有限公司/公司
0,393,16647,m,2493,上海/若/美/网络/网络科技/科技/有限/有限公司/公司
0,579,188,m,12,上海/蕴/高/服饰/有限/有限公司/公司
0,286,56,m,124,上海/虎/巴/网络/网络科技/科技/科技股/科技股份/股份/股份有限/有限/有限公司/公司/司职/职员
0,1628,416,m,766,上海/跃/力/贸易/有限/有限公司/公司
0,1138,392,m,501,上海/连/财/信息/科技/有限/有限公司/公司
0,675,125,m,30,上海/钟/神/文化/传播/有限/有限公司/公司
0,2800,62647,m,10905,上海/黑/黛/增发/服务/股份/股份有限/有限/有限公司/公司
0,982,18983,m,5176,专栏/专栏作家/作家///影评/影评人///头条/条文/文章/作者
0,755,5492,m,897,东/易/日盛/原创/国际///设计/设计师
0,94,33,m,96,东方/富海/官方/微博
0,444,70,m,54,东莞/东莞市/传/晨/模具/配件/有限/有限公司/公司
0,60,5,m,0,东莞/东莞市/凤/岗/永/成/胶带/经营/经营部/营部
0,59,0,m,0,东莞/东莞市/力/创/机械/有限/有限公司/公司
0,597,277,m,255,东莞/东莞市/力/生机/机械/机械设备/设备/备有/有限/有限公司/公司
0,143,15,m,4,东莞/东莞市/天/购/电子/电子商务/商务/有限/有限公司/公司
0,65,8,f,0,东莞/东莞市/市道/仁/自动/自动化/电子/电子设备/设备/备有/有限/有限公司/公司
0,213,338,f,521,东莞/东莞市/市长/长安/优胜/模具/职业/职业培训/培训/学校
