financial,follow_cnt,followers_cnt,gender,status_cnt,verified_reason
False,121,193481,m,454,国家/卫生/生计/计生/计生委/宣传/宣传司/司长///新闻/发言/发言人/毛群安
False,408,2966219,m,8001,//微博/时代/的/新闻/发布/和/舆论/引导////外交/外交部/部发/发言/发言人/揭秘///等/作者
False,1296,37327,m,1376,河南/河南省/河南省委/省委/宣传/宣传部/干部
False,522,240756,m,1413,网络/网络安全/安全/与/信息/信息化/化学/学者
False,212,33433,m,938,北京/出入/出入境/入境/检验/检疫/检疫局/副局长/局长///杨/杰
False,1155,46360,m,334,团中央/中央/青年/志愿/志愿者/愿者/工作/工作部/部党组/党组/党组书记/书记///副部长/部长/侯/宝/森
False,2013,3741585,m,15105,国家/督学///云南/云南省/云南省人民政府/人民/人民政府/民政/政府/参事///原/云南/云南省/教育/教育厅/厅长
False,509,27335,m,96,中/超/广州/富/力/足球/俱乐部/部副/副总/副总经理/总经理/经理///富/力/切尔/切尔西/尔西/足校/校长/洪/友/强
False,120,189504,m,1267,/1
False,241,26357,m,477,全国/劳动/劳动模范/模范/周/文波
False,184,26796,m,616,北京/北京市/北京市总工会/京市/总工/总工会/工会/会党/党组/组成/组成员/成员///副/主席
False,19,54816,m,69,全国/全国政协/国政/政协/政协委员/委员///中国/中国美术家协会/国美/美术/美术家/术家/家协会/协会/副/主席/杨/力/舟
False,26,409688,m,72,以色列/第九/任/总统/西/蒙///佩雷斯
False,2426,23484,m,5275,湖北/湖北省/物流/协会/会首/首任/会长////兼职/职教/教授////特约/研究/研究员//
False,139,42616,m,628,共青/共青团/江西/江西省/江西省委/省委/副/书记/孙/鑫
False,332,2608277,m,4713,城市/发展/战略/和/规划/专家///中国/中国农大/农大/博士/博士生/导师///世博/世博会/博会/中国/中国馆/咨询/专家
False,132,21830,m,224,广东/广东省/高尔夫/高尔夫球/协会/常务/常务副/主席///王/禹/平
False,974,94165,m,9306,广东/广东省/社会/社会工作/工作/委员/委员会/专职/副/主任
False,171,36986,m,365,全国/劳动/劳动模范/模范/张/明/富
False,175,392025,m,736,经济/经济学/济学/学博/博士///罗/夫/永
False,4,25786,m,176,日本/本原/金融/大臣///经济/财政/政大/大臣///总务/大臣///现任/庆应/应大/大学/全球/安全/研究/研究所/所长/竹/中平/藏
False,2001,207397,m,10300,甘肃/甘肃省/农牧/农牧厅///副厅/副厅长/厅长
False,96,137061,f,30,河南/河南省/商务/商务厅/党组/组成/组成员/成员///副厅/副厅长/厅长
False,7,28580,m,3996,日本/众议/众议院/议院/议员///原/法务/副/大臣///众议/众议院/议院/院外/外务/委员/委员长/长河/河野/太郎
False,133,217171,f,1208,新疆/新疆维吾尔/新疆维吾尔自治区/维吾尔/自治/自治区/妇女/联合/联合会/合会/会党/党组/党组书记/书记///王/建/玲
False,138,49069,m,464,全国/全国人大/国人/人大/人大代表/代表///东风/股份/副总/副总经理/总经理/经理///郑州/日产/总经理/经理///郭/振/甫
False,128,661197,m,4387,山东/山东省/山东省政府/省政府/政府///工作/工作人员/作人/人员
False,626,41205,m,454,中直/团工委/工委/副/书记/吴/佳/松
False,36,297906,m,82,韩国/驻华/驻华大使/华大/华大使/大使/权/宁/世
False,69,48333,m,1615,海南/海南省/人力/人力资源/资源/和/社会/社会保障/保障/厅/副厅/副厅长/厅长///海南/海南省/楹联/学会/名誉/名誉会长/会长
False,319,159967,f,3558,华中/华中科/华中科技/华中科技大学/中科/科技/大学/新闻/与/信息/传播/传播学/传播学院/学院/教授
False,29,69323,m,202,英国/驻华/驻华大使/华大/华大使/大使/吴/思/田//Sebastian/Wood/
False,299,306024,f,501,/1
False,163,35867,f,350,全国/全国政协/国政/政协/政协委员/委员///中国/曲/协/副/主席/盛/小/云//
False,1,19573,m,385,希腊/旅游/与/文化/文化部/部长/帕/夫/洛斯///耶鲁/拉诺/诺斯//Pavlos/Yeroulanos/
False,1065,71891,f,5016,原/新疆/新疆维吾尔/新疆维吾尔自治区/维吾尔/自治/自治区/妇女/联合/联合会/合会/副/主席/郑/平
False,105,39669,m,437,山西/中医/中医学/中医学院/医学/医学院/学院/附属/医院/党委/党委书记/书记///教授///申/咏/荭
False,1147,531986,m,2579,民革/北京/北京市/北京市委/京市/市委/市委常委/常委///石景/石景山/石景山区/景山/山区/第八/第八届/八届/政协/副/主席///法学/法学博士/学博/博士/陆/德山
False,8,96876,m,187,前/丹麦/驻华/驻华大使/华大/华大使/大使///丹麦/驻/德国/国大/大使/裴/德/盛//Friis/Arne/Petersen/
False,65,40349,m,384,瑞典/驻华/驻华大使/华大/华大使/大使
False,779,53868,f,3484,全国/全国人大/国人/人大/人大代表/代表///中国/杂技/家协会/协会/副/主席///济南/济南市/南市/文联/副/主席///济南/济南市/南市/杂技/杂技团/团团/团团长/团长
False,208,66146,m,204,中国/著名/国画/国画家/画家///贵州/文联/主席///中国/国家/画院/杨长槐/山/工作/工作室/导师
False,84,31625,m,727,北京/北京市/京市/社科/社科院/科/社/所/所长
False,120,25458,m,186,全国/劳动/劳动模范/模范/王/晋
False,13,25696,m,20,郑和/与/海洋/洋文/文化/研究/研究会/名誉/理事/理事长///海军/军装/装备/装备部/原/部长///少将
False,28,27467,m,27,共青/共青团/贵州/贵州省/省委/副/书记
False,64,52448,m,17,共青/共青团/江西/江西省/江西省委/省委/副/书记///伍/复/康
False,55,1641876,m,317,中国/中国人民大学/国人/人民/人民大学/大学/新闻/新闻学/学院/教授///博士/博士生/导师/方/汉/奇
False,21,170933,m,186,中国/中国工程院/工程/工程院/院士///卫生/卫生部/脑卒中/筛查/与/防治/工程/委员/委员会/副/主任/王陇德
False,1975,43763,f,27,共青/共青团/广东/广东省/广东省委/省委/委员/委员会/宣传/宣传部/部副/副部长/部长
False,1571,1108114,m,1696,全国/全国政协/国政/政协/常委///民建/民建中央/建中/中央/原/副/主席/陈/明德
False,165,37444,f,176,共青/共青团/贵州/贵州省/省委/省委书记/书记
False,68,45404,m,47,美国/美国驻华大使馆/驻华/驻华大使/华大/华大使/大使/大使馆/使馆/副/新闻/发言/发言人
False,131,369911,m,85,中国/中国教育学会/国教/教育/教育学/学会/会会/会长/顾/明远
False,48,45454,f,70,新疆/教育/工委/副/书记///隋/霞
False,27,2810,m,30,公共/共管/管理/管理学/理学/学者
False,41,46260,m,622,新疆/侨联/主席/王/永/刚
False,206,42303,m,686,江苏/江苏省/省文/文化/文化厅/副厅/副厅长/厅长///中国/国美/美协/国画/艺委会/委会/副/主任///国家/画院/院/委
False,47,28183,f,10,钱/永/红///广东/广东省/新闻/新闻出版/闻出/出版/广电/广电局/党组/组成/组成员/成员///副局长/局长//
False,241,3499235,m,719,新疆/教育/教育厅/党组/党组书记/书记/赵/德/忠
False,580,37027,m,624,新疆/新疆维吾尔/新疆维吾尔自治区/维吾尔/自治/自治区/区外/外事/外事办/外事办公室/办公/办公室/公室///侨务/侨务办公室/办公/办公室/公室///党组/组成/组成员/成员///纪检/纪检组/组长/郭/海/清
False,1,25039,m,1,科技/技专/专家
False,393,17590,m,378,四川/四川省/川剧/剧院/院长///戏剧/二度/二度梅/得主///全国/全国人大/国人/人大/人大代表/代表
False,230,30758,f,549,甘肃/甘肃省/律师/律师协会/协会/副会长/会长///甘肃/中立/源/律师/律师事务/师事/事务/事务所/主任///高级/高级律师/律师
False,62,25945,f,9,全国/全国人大/国人/人大/人大代表/代表
False,14,31281,m,35,联合/联合国/副/秘书/秘书长///艾滋/艾滋病/规划/规划署/执行/主任/米歇尔///西/迪/贝/MichelSidib/
False,1,24945,m,2,第十/第十二/第十二届/十二/十二届/二届/全国/全国人大/国人/人大/人大代表/代表
False,65,36389,m,26,山西/山西省/吕梁/吕梁市/市委/市委常委/常委///政府/常务/常务副/市长
False,84,101979,m,159,新疆/第十/第十二/第十二届/十二/十二届/二届/人大/常务/常务委员/常务委员会/委员/委员会/秘书/秘书长
False,227,139952,m,236,广西/旅游/旅游局/局局长/局长/陈建军/建军//
False,1354,712609,m,722,团中央/中央/中央宣传部/宣传/宣传部/网络/处/副处/副处长/处长/王/郁/松
False,271,25325,f,241,全国/劳动/劳动模范/模范/李/蕾
False,38,37776,m,21,北京/北京市/京市/禁毒/委员/委员会/办公/办公室/公室/副/主任///北京/北京市/京市/禁毒/教育/基地/地主/主任
False,34,31966,m,13,中央/中央戏剧/中央戏剧学院/戏剧/戏剧学院/学院/党委/党委书记/书记///教授
False,88,54505,m,261,政协/政协委员/委员///上海/上海财经大学/财经/财经大学/大学/大学教授/教授
False,102,48869,m,261,河南/河南省/天伦/集团/董事/董事长/张/瀛/岑
False,2,25604,m,1,全国/全国人大/国人/人大/人大代表/代表/李/松/泉
False,12,109018,m,38,全国/全国人大/国人/人大/人大代表/代表///全国/全国劳模/劳模///享受/国务/国务院/政府/特殊/特殊津贴/津贴/专家///宋/福/如
False,302,1691400,m,4227,人文/及/公共/共管/管理/管理学/理学/学者
False,2529,6366,m,9995,//大义/义父/父亲////全国/国道/道德/模范////胡/文传
False,858,103779,m,12118,中文/宣/三百/书画/书画院/画院/股份/股份有限/有限/有限公司/公司/董事/董事长///头条/条文/文章/作者
False,35,50940,f,3,新疆/人力/人力资源/资源/和/社会/社会保障/保障/厅/党组/副/书记///副厅/副厅长/厅长///公务/公务员/局局长/局长
False,7,71486,m,83,中国/国人/人力/人力资源/资源/开发/研究/研究会/会会/会长/刘/福/垣///国务/国务院/政府/特殊/特殊津贴/津贴/专家
False,50,120135,m,22,全国/全国政协/国政/政协/政协委员/委员///民革/革新/新疆/区委/委会/会主/主委
False,43,37792,m,18,新疆/新疆维吾尔/新疆维吾尔自治区/维吾尔/自治/自治区/卫生/卫生厅/厅长/买买/买买提///牙/森
True,1287,11201486,m,142821,深圳/东方/港湾/投资/管理/股份/股份有限/有限/有限公司/公司/董事/董事长
True,427,4108473,f,4360,香港/金牌/經/紀/人///英皇/娛/樂/集/團/藝/人/管理/管理部/總/監///北京/辦/事/處/行政/總/裁
True,1251,811271,m,7143,金/立/集团/副总/副总裁/总裁
True,2167,4589805,m,21585,世/华/智/业/投资/集团/董事/董事长///北京/北京华/京华/华夏/夏管/管理/管理学/理学/理学院/学院///首所/免费/大学///校长
True,234,1895554,m,2213,一/加/科技//CEO//一/加/手机///创始/创始人
True,1559,916049,m,18445,全国/国房/房地/房地产/地产/产经/经理/经理人/联盟/副/主席
True,971,1479691,m,26133,鼎/信汇/金///北京///投资/管理/有限/有限公司/公司/总经理/经理/及/首席/策略/策略师
True,190,3540433,m,7648,汇丰/大中/大中华/大中华区/中华/区/首席/经济/经济学/经济学家/济学/学家////董事/总经理/经理///屈/宏/斌
True,666,691369,m,2862,作家/余/儒/海///代表/代表作///愿/你/与/自己/温暖/相依////微博/签约/自媒体/媒体
True,250,1729646,m,5265,愉悦/资本/创始/及/执行/合伙/合伙人
True,1455,5418344,m,10278,爱国/爱国者/国者/董事/董事长
True,74,11954990,m,840,日本/京瓷/京瓷公司/公司/名誉/名誉会长/会长///日本/KDDI/最高/顾问///日本/日本航空公司/航空/航空公司/公司/董事/董事长/稻/盛/和/夫
True,37,203248,m,930,中国/国风/风电/董事/董事局/局主席/主席/刘/顺/兴
True,2702,796442,m,33029,国家/国家信息中心/家信/信息/信息中心/中心/首席/经济/经济师
True,126,18379227,m,23208,SOHO/中国/董事/董事长/潘石屹
True,259,7279768,f,3419,英/仕/曼/集团//Man/Group//中国/中国区/主席
True,1070,14917802,m,6817,小米/创办/创办人///董事/董事长/兼/CEO//金山/软件/董事/董事长///天使/投资/投资人//
True,770,277962,m,9878,抗议/世行/行事/事件/当事/当事人///微博/签约/自媒体/媒体
True,116,2339516,f,9424,知名/财经/评论/评论家///财经/专栏/专栏作家/作家/叶/檀///微博/签约/自媒体/媒体
True,2049,9636636,m,34350,中国/中国银行/银行/银行业/行业/行业协会/业协会/协会/会首/首席/经济/经济学/经济学家/济学/学家///哥伦比亚/哥伦比亚大学/伦比/比亚/亚大/大学/高级/访问/访问学者/学者///博导///头条/条文/文章/作者
True,3250,410123,m,15903,CSDN/和///程序/程序员///创始/创始人/蒋/涛
True,390,1135181,m,5107,新浪/高级/副总/副总裁/总裁///头条/条文/文章/作者
True,222,2159011,f,31320,时尚/达人//WeLuvNY/com/创办/创办人/Sherry/Li
True,1638,293239,m,34774,前///夸父/企业/管理/咨询/咨询机构/机构/首席/顾问
True,689,3283073,m,1628,经济/经济学/经济学家/济学/学家///万/博/兄弟/资产/管理/公司/董事/董事长///万/博/经济/研究/研究院/院长
True,1454,340177,m,15842,华/与/华/营销/咨询/有限/有限公司/公司/董事/董事长/华/杉
True,1337,263797,m,3593,北京/爱/斯/克/外科/门诊/门诊部/部院/院长
True,699,6986248,m,9140,远东/控股/控股集团/集团/有限/有限公司/公司/公司党委/党委/党委书记/书记///董事/董事局/局主席/主席
True,102,2474949,f,4131,Diane/von/Furstenberg//美国/时装/时装设计/装设/设计/设计师/协会/协会主席/会主/主席///设计/设计师///著名/著名品牌/名品/品牌/Diane/von/Furstenberg/创始/创始人
True,1985,494929,m,9160,资深/金融/从业/人士
True,1138,3571037,m,1171,中国/国企/企业/企业家/家俱/俱乐部/创始/创始人///正/和/岛/创始/创始人/兼/首席/架构/架构师
True,108,2751127,m,2349,搜狗/CEO
True,1250,2335032,m,9421,Frost///Sullivan/首席/顾问/王/煜/全///头条/条文/文章/作者///微博/签约/自媒体/媒体
True,369,2966257,m,3025,北京/天/相投/顾/公司/董事/董事长/林/义/相
True,194,4583938,m,4548,当/当/CEO
True,109,563988,m,18972,广东/东华/华兴/银行/银行行长/行行/行长
True,4,3054916,m,3182,股市/市名/博///原/现代/快报/副总/副总编/总编///头条/条文/文章/作者
True,705,115495,m,4517,天津/财经/财经大学/大学/经济/经济学/济学/学院/教授/李/炜/光
True,446,6418101,f,3183,时尚/集团/总裁////时尚/芭/莎///总编/总编辑/编辑////芭/莎/明星/慈善/夜///创办/创办人
True,329,5980607,m,5946,中国/国发/发展/研究/基金/基金会/秘书/秘书长///卢/迈
True,0,297015,f,4712,ABB//AB/Volvo//IHG//Samsonite//全球/董事
True,119,1442906,f,1662,广告/明星///饰品/品牌/创办/创办人////微风/广场/时尚/总监
True,960,2284608,m,6367,700Bike/创始/创始人
True,674,712527,m,14456,永庆/同/修课/课堂/创始/创始人///马/永庆///头条/条文/文章/作者
True,705,11813295,m,7540,360/公司/董事/董事长/兼/CEO
True,263,4629633,m,1832,北京/合/尊/置业/有限/有限责任/责任/公司///董事/董事长
True,139,1548137,m,4757,LinkedIn/全球/副总/副总裁/总裁/总裁兼/领/英/中国/总裁
True,2748,172348,m,37211,美国/国家/工程/工程院/院士///美国/艺术/和/科学/科学院/学院/院士///中国/网格/超级/超级计算机/级计算机/计算/计算机/算机/发明/发明人/明人
True,267,6091027,m,5164,华为/华为技术/华为技术有限公司/技术/有限/有限公司/公司/高级/副总/副总裁/总裁/余/承/东
True,1839,2622405,m,6596,中汇/影视/创始/创始人///金/影/科技/创始/创始人
True,137,340299,m,3514,必要///董事/董事长
True,447,1024333,f,8074,敦煌/网/创始/创始人//CEO/王/树/彤
True,473,3351541,m,20327,中国/国航/航油/前/总裁///世界/五百/五百强/百强/企业/前/副总///法学/法学博士/学博/博士
True,182,434566,m,5432,中国/中国银行/银行/国际/国际金融/金融/研究/研究所/副所长/所长///战略/发展/发展部/部副/副总/副总经理/总经理/经理/理宗/良
True,336,165030,m,1343,傲/游/浏览/浏览器/CEO/陈/明/杰
True,1174,290502,m,8797,上海/良/栖/品牌/管理/有限/有限公司/公司/总经理/经理
True,272,1407120,f,3883,羽西/品牌/品牌化/化妆/化妆品/创始/创始人///欧莱雅///中国///荣誉/副总/副总裁/总裁
True,73,2916960,m,3051,人大/大国/国际/货币/研究/研究所/理事/兼/副所长/所长
True,260,16278574,m,4706,LeEco/乐/视/控股/创始/创始人///董事/董事长//CEO
True,1824,181129,m,2585,尚/诺/集团/董事/董事长/兼/CEO/涂/志/云
True,1328,145318,m,9337,互联/互联网/联网/分析/分析师
True,422,188441,m,581,状元/教育/集团/董事/董事长/王/承/春
True,741,107099,m,3709,云/华/时代/智能/科技/有限/有限公司/公司/创始/创始人///前/IDC/大中/大中华/大中华区/中华/区/总裁
True,89,206995,m,1512,日立/数据/数据系统/系统/公司/副总/副总裁/总裁///中国/国大/大陆/及/台湾/台湾地区/地区/总经理/经理
True,193,1100773,m,4971,乌镇/旅游/股份/股份有限/有限/有限公司/公司/公司总裁/总裁
True,2832,111682,m,9169,广东/广东省/动漫/艺术/艺术家/术家/家协会/协会/协会主席/会主/主席///广州/广州市/州市/动漫/艺术/艺术家/术家/家协会/协会/协会主席/会主/主席
True,23,424685,m,9580,香港/鉴赏/鉴赏家///翟/氏/投资/有限/有限公司/公司/董事/董事长/翟/健民
True,1442,767520,m,10741,广/汽/长丰/汽车/股份/股份有限/有限/有限公司/公司/副总/副总经理/总经理/经理/兼/广/汽/长丰///湖南///销售/有限/有限责任/责任/公司/总经理/经理/////黄/智/雄
True,1286,22804232,m,9197,青年/作家///光线/影业/副总/副总裁/总裁
True,47,10128205,f,4079,SOHO/中国/CEO
True,105,2862547,m,3837,暴风/影音/CEO/冯/鑫
True,382,3371368,m,3161,中央/中央财经/财经/财经大学/大学/金融/金融学/金融学院/学院/教授
True,186,689927,m,1905,携程/携程网/程网/网联/联合/创始/创始人/和/董事/董事局/局主席/主席/梁/建章
True,764,569549,m,5794,世纪/佳/缘//CEO
True,1740,220826,m,10217,企业/企业社/社会/责任/专家///安/永中/中国/可/持续/发展/展业/业务/总监
True,201,153651,m,22013,金石/期货/有限/有限公司/公司/副总/副总经理/总经理/经理///头条/条文/文章/作者
True,556,3257539,m,2118,58/同城/网/CEO
True,403,298253,m,345,盼/盼/食品/集团/执行/总裁/蔡/金钗
True,289,1020189,m,560,第一/华人/F1/车手///雷诺/车队/车手///董/荷/斌
True,1379,331829,m,7847,全国/国房/房地/房地产/地产/产经/经理/经理人/联盟/常委///马/越
True,623,116895,m,14316,中国/国信/信息/通信/研究/研究院/副总/总工/总工程师/工程/工程师
True,2467,133586,m,1878,均/瑶/集团/总裁///王/均/豪
True,1125,226682,m,5638,北京/北京市/京市/中/逸/律师/律师事务/师事/事务/事务所/主任
True,635,782463,m,39209,经济/经济学/经济学家/济学/学家///北师/北师大/师大/大管/管理/管理学/理学/理学院/学院/教授///博导///北师/北师大/师大/大房/房地/房地产/地产/研究/中心/主任///微博/签约/自媒体/媒体
True,580,11063867,m,1404,华谊/兄弟/传媒/股份/股份有限/有限/有限公司/公司/公司总裁/总裁
True,2003,2529497,m,1818,蓝/港/互动/集团/董事/董事局/局主席/主席/兼/CEO
True,1017,109635,m,3734,艺/评//ping99/com//创始/创始人///酷/米/网//kumi/cn//创始/创始人
True,2079,11704564,m,14249,真格/基金/金创/创始/创始人///新东/新东方/东方/联合/创始/创始人
True,2222,915414,m,383,融众/资本/投资/集团/有限/有限公司/公司///董事/董事长///谢/小/青
True,1313,192946,m,6159,快/的/打车/车资/资深/副总/副总裁/总裁///前/阿里/阿里巴巴/巴巴/集团/副总/副总裁/总裁
True,328,216590,m,1756,中国/中国法学会/国法/法学/法学会/学会/证券/证券法/法学/研究/研究会/会会/会长
True,1575,707957,m,19794,REDBANG/网/红/商学/商学院/学院/创始/创始人///天使/投资/投资人///微博/签约/自媒体/媒体
True,190,3117106,m,2797,三/胞/集团/高级/副总/副总裁/总裁
True,145,101131,f,780,新浪/财经/专栏/专栏作家/作家///王/鸿/嫔
True,105,962794,m,766,南京/21/世纪/投资/集团/董事/董事长
True,187,10554120,m,4443,耶鲁/耶鲁大学/大学/金融/金融学/金融学院/学院/教授
True,565,6605147,m,11416,HIERSUN//恒信///钻石/石机/机构/董事/董事长///I/Do/基金/金创/创始/创始人
True,543,233928,m,1697,探路/探路者/户外/户外用品/外用/用品/公司/创始/创始人/董事/董事长/长盛/发/强
True,2313,296468,m,8569,前///天/联网/CEO///曾/就职/金山/雅虎/凡/客///创建/慢/生活/品牌/初/刻
True,636,687807,m,1683,英/诺/天使/基金/金创/创始/合伙/合伙人
True,1457,183081,m,2844,顽石/WiSTONE/CEO
True,56,194872,f,13,上海/海大/大华/设备/安装/装有/有限/有限公司/公司///董事
True,96,614273,f,2060,趋势/科技/全球/CEO/陈/怡/桦///n/被/美国/国权/权威/安全/杂志/评选/选为/全球/最/具/影响/影响力/的/五大///最/具/远见/女性///之一///////
True,24,753556,m,1108,交通/交通银行/银行/首席/经济/经济学/经济学家/济学/学家/连平
True,644,597926,f,3964,微博/财经/博/主
True,309,274593,m,1301,三/一重/重工/总裁/向/文波
True,576,213302,m,12270,美国/国奥/奥本海默/基金/公司/董事/总经理/经理/李/山泉
True,188,2922744,m,1673,金蝶/国际/软件/集团/董事/董事局/局主席/主席/徐少春
True,616,260408,m,5110,陕西/长河/实业/有限/有限公司/公司/董事/董事长/高/鸿/鹏
True,389,120396,m,549,招商/证券/首席/经济/经济学/经济学家/济学/学家
True,68,7866808,m,1309,巨人/网络/董事/董事长
True,383,267001,m,3009,巨人/网络/总裁/纪/学/锋
True,221,260061,m,986,小米/科技/联合/创始/创始人///北京/多/看/科技/有限/有限公司/公司//CEO
True,538,3627855,m,6312,易/观/国际/创始/创始人///董事/董事长/兼/首席/执行/执行官
True,767,480881,m,2761,法国/知名/葡萄/葡萄酒/评论/评论家///Bettane+Desseauve/法国/葡萄/葡萄酒/年鉴/创办/创办人///头条/条文/文章/作者
True,210,6150210,m,3662,凡/客/诚/品/创始/创始人///董事/董事长//CEO
True,130,1708600,m,278,美特/美特斯/特斯/邦/威/董事/董事长/周/成/建
True,254,572166,m,956,七匹/七匹狼/实业/股份/股份有限/有限/有限公司/公司/董事/董事长/周/少/雄
True,140,2521766,m,2471,中欧/兼任/任教/任教授/教授///创业/与/投资/资中/中心/主任///酷/6/网/创始/创始人/李善友/善友
True,161,975323,m,2493,同创/地产/董事/董事长
True,767,126932,f,11493,中国/国家/家地/地理/新/媒体/CEO/兼/总编/总编辑/编辑/新浪/微博/社区/区委/委员/委员会/专家/成员
True,493,2089373,m,1463,新浪/董事/董事长/兼/CEO
True,105,156234,m,380,野火/娛/樂/總/經/理
True,405,384605,m,922,爱/奇/艺/创始/创始人//CEO/龚/宇
True,40,8751272,m,2459,第九/第九城市/九城/城市/董事/董事长/兼/首席/执行/执行官
True,213,156468,f,229,东方/质/能/投资/顾问/有限/有限公司/公司/董事
True,846,719461,m,2702,云/智慧/总裁/刘/洪涛
True,231,106018,f,288,华为/华为技术/华为技术有限公司/技术/有限/有限公司/公司/高级/副总/副总裁/总裁/陈/黎/芳
True,237,144294,m,4084,联合/联合国/经济/与/社会/事务/事务部/全球/经济/监测/监测中心/中心/主任/洪/平凡/博士
True,223,2131777,m,1139,东吴/人寿/人寿保险/保险/股份/股份有限/有限/有限公司/公司/公司总裁/总裁///副董/副董事长/董事/董事长///东吴/基金/前/总裁
True,77,544754,m,441,标致/雪铁龙/集团/副总/副总裁/总裁///全球/整车/项目/研发/负责/负责人/责人//Eric/Apode
True,243,7459873,m,1121,北京/北京大学/大学/金融/与/证券/研究/中心/主任/曹/凤/岐
True,141,442403,m,732,经济/经济学/经济学家/济学/学家///邱晓华
True,1062,6185831,m,1452,阿里/阿里巴巴/巴巴/合伙/合伙人///阿里/阿里巴巴/巴巴/文娱/集团/董事/董事长/兼/CEO
True,612,165535,m,1638,百姓/百姓网/创始/创始人//CEO/王建硕
True,490,330465,m,3160,风行/在线/CEO/罗江/春
True,574,257530,m,3296,易/富///上海///贸易/有限/有限公司/公司/亚欧/欧非/拉美/拉美地区/地区/总裁/总裁兼/董事/总经理/经理
True,777,1143754,m,9785,达/闼/科技/创始/创始人/兼/CEO////中国/中国移动/中国移动通信/移动/通信/研究/研究院/院长///黄/晓/庆
True,701,3214571,m,1955,爱/佑/慈善/基金/基金会/会理/理事/理事长/王/兵
True,49,138874,m,1257,宏源/宏源证券/证券///首席/经济/经济学/经济学家/济学/学家///首席/金融/工程/工程师///房/四海
True,54,980570,f,117,广西/金嗓子/嗓子/子集/集团/主席
True,1710,198823,m,8311,国务/国务院/国务院发展研究中心/发展/研究/中心/资源/与/环境/政策/研究/研究所/副所长/所长/李/佐/军
True,627,103469,f,5702,缔/元/信/网络/数据/CEO//秦/雯
True,829,227971,m,6490,百度/无线/总经理/经理
True,130,375282,m,224,广发/广发基金/基金/副总/副总经理/总经理/经理///投资/总监/朱/平
True,23,5043477,m,1736,微创///中国///有限/有限公司/公司/董事/董事长
True,394,169493,m,351,微/影/时代///副总/副总裁/总裁
True,521,469286,m,2341,能源/能源经济/经济/经济学/济学/学者///国家/能源/专家/咨询/委员/委员会/委员///新华/华都/商学/商学院/学院/副/院长///厦门/厦门大学/大学/能源/能源经济/经济/研究/中心/主任
True,253,156091,f,1736,壹/基金/金发/发起/理事
True,143,1073801,m,397,携程/携程网/程网/网联/联合/创始/创始人
True,1208,130992,f,5579,猎豹/移动/内容/产品/与/体验/副总/副总裁/总裁
True,123,759637,m,9113,经济/经济学/经济学家/济学/学家/刘/军/洛
True,245,146720,m,586,鹿/鸣/谷/旅游/发展/集团/董事/董事长////上海/佘/山国/国际/高尔夫/俱乐部/董事/董事长
True,1006,3069278,m,5685,大众/大众点/点评/董事///联合/创始/创始人/人龙/伟
True,360,169440,m,2048,国/广/控股/副总/副总裁/总裁/宫玉国
True,340,5337664,m,5010,信/中/利国/国际/控股/有限/有限公司/公司/董事/董事长
True,221,152484,m,2194,汇众/教育/董事/董事长/兼/总裁/李新科/新科
True,53,1312397,m,117,厦门/国/金/董事/董事长///曹/彤
True,131,396475,m,1553,北京/蓝/汛/通信/技术/有限/有限公司/公司/创始/创始人/兼/CEO
True,1183,264786,m,450,互联/互联网/联网/营销/资深/人士///商务/商务部/国家/家电/电子/电子商务/商务/专家/咨询/委员/委员会/委员
True,282,139422,m,3228,投资/投资人///曾/在/联想///三星///爱国/爱国者/国者/就职
True,103,778527,m,418,中兴/汽车/董事/董事长/肖/伟
True,1957,293677,m,8692,微/影/时代//www/wepiao/com/CEO//林/宁
True,233,100725,m,1787,阿里/阿里巴巴/巴巴/副总/副总裁/总裁/张/勤
True,255,264195,m,2686,幸福/福人/人寿/人寿保险/保险/股份/股份有限/有限/有限公司/公司/董事/董事长///原/中国/国房/房地/房地产/地产/开发/集团/总裁
True,816,322772,m,6196,CEObrand//董事/董事长/兼/首席/架构/架构师
True,597,313192,m,1181,淘米/CEO
True,23,398807,m,747,中国/金融/金融学/学会/副/秘书/秘书长///清华/清华大学/华大/大学/金融/研究/中心/主任/宋/逢/明
True,467,158603,m,3309,TD/产业/联盟/秘书/秘书长
True,1192,2538874,m,7276,艾/瑞/咨询/总裁
True,198,7647491,m,2916,中欧/中欧国际工商学院/国际/工商/工商学院/商学/商学院/学院/经济/经济学/济学/与/金融/金融学/教授///许/小/年
True,409,289734,m,254,阿里/阿里巴巴/巴巴/集团/首席/执行/执行官
True,310,246714,m,585,美特/美特斯/特斯/邦/威/品牌/公司/公司总裁/总裁/王/泉/庚
True,5,176129,f,244,Bobbi/Brown/品牌/创始/创始人
True,180,1191973,m,530,小米/国际///副总/副总裁/总裁
True,12,5587445,m,91,魅/族/手机/机设/设计/设计师///魅/族/创始/创始人///董事/董事长/兼/CEO//黄/章
True,309,153737,f,449,皮/尔///卡/丹/中国/中国区/首席/首席代表/代表
True,793,105812,m,1294,永乐/电器/创始/创始人///原/国美/董事/董事局/局主席/主席///陈/晓
True,340,139842,m,631,华泰/证券/首席/经济/经济学/经济学家/济学/学家///研究/研究所/所长
True,401,2686659,m,1901,多/玩游/玩游戏/游戏/CEO/李学凌
True,431,439198,m,324,学/大/教育/CEO/金/鑫
True,1,320778,m,11,经济/经济学/济学/学者///博导///陈/淮
